5. (0.687526, 0.000000, 0.893244, 0.355241, 0.962822, 0.617673, 0.798411, 0.648150, 0.891957, 0.613528, 0.916572, 0.641834, 0.820643, 0.279176, 0.798403, 0.752860, 0.827199, 0.625657, 0.902749, 0.295601, 0.799644, 0.322567, 0.898535, 0.389466, 0.803432, 0.435693, 0.911739, 0.641216, 0.878791, 0.426931, 0.893708, 0.655749, 0.749248, 0.696713)  (0.726038, 0.000000, 0.861375, 0.429934, 0.961120, 0.565791, 0.758655, 0.668208, 0.850114, 0.591372, 0.897194, 0.634973, 0.770424, 0.270045, 0.788674, 0.771185, 0.804350, 0.576829, 0.868434, 0.348812, 0.745729, 0.329980, 0.913700, 0.439880, 0.781335, 0.451258, 0.901536, 0.613293, 0.878677, 0.491170, 0.843634, 0.619659, 0.680267, 0.672493)  (0.699659, 0.000000, 0.799886, 0.486914, 0.953915, 0.543286, 0.717808, 0.700468, 0.808879, 0.571180, 0.864939, 0.626296, 0.676172, 0.269813, 0.765992, 0.777619, 0.727029, 0.533242, 0.842493, 0.381574, 0.675485, 0.337099, 0.921097, 0.515357, 0.765722, 0.453866, 0.890249, 0.634798, 0.861924, 0.537607, 0.761865, 0.618608, 0.604073, 0.636712)  (0.576437, 0.000000, 0.694050, 0.541519, 0.949111, 0.551929, 0.684439, 0.761179, 0.746578, 0.560029, 0.819444, 0.635024, 0.521839, 0.270172, 0.742500, 0.766451, 0.571507, 0.447927, 0.807427, 0.388990, 0.582625, 0.343166, 0.924515, 0.630199, 0.749472, 0.431271, 0.891318, 0.708966, 0.820554, 0.576121, 0.627729, 0.652551, 0.522025, 0.568381)  (0.380049, 0.000000, 0.565022, 0.588089, 0.960153, 0.608440, 0.688588, 0.850655, 0.655279, 0.547782, 0.750008, 0.645170, 0.321105, 0.240534, 0.703307, 0.727965, 0.352287, 0.297699, 0.740014, 0.390198, 0.485808, 0.356286, 0.933028, 0.774303, 0.706843, 0.405441, 0.911603, 0.814840, 0.747162, 0.605698, 0.439117, 0.721773, 0.448567, 0.486048)  (0.205808, 0.000000, 0.486887, 0.593630, 0.975182, 0.715325, 0.752864, 0.924277, 0.576872, 0.533170, 0.665733, 0.625893, 0.158070, 0.178969, 0.642546, 0.663464, 0.168238, 0.157297, 0.655477, 0.409410, 0.439285, 0.390521, 0.945846, 0.888284, 0.640531, 0.410611, 0.939967, 0.901097, 0.660352, 0.599345, 0.260540, 0.808810, 0.424494, 0.445306)  (0.125996, 0.000000, 0.464746, 0.583079, 0.974852, 0.789811, 0.803876, 0.953624, 0.539898, 0.530197, 0.611598, 0.609571, 0.085542, 0.141245, 0.600531, 0.621651, 0.081803, 0.091805, 0.601380, 0.428852, 0.430005, 0.417440, 0.944916, 0.933531, 0.595565, 0.423765, 0.955127, 0.929898, 0.610717, 0.579936, 0.172508, 0.854586, 0.431398, 0.438874)  

6. (0.686907, 0.000000, 0.816233, 0.247049, 0.888333, 0.646290, 0.670740, 0.539834, 0.902955, 0.572980, 0.871765, 0.514010, 0.669466, 0.339991, 0.596103, 0.656641, 0.670874, 0.597842, 0.925948, 0.160400, 0.736469, 0.283664, 0.752031, 0.413760, 0.700208, 0.489623, 0.873940, 0.616896, 0.742946, 0.351997, 0.836574, 0.666143, 0.655581, 0.636116)  (0.646676, 0.000000, 0.774398, 0.348378, 0.867721, 0.590887, 0.630489, 0.583513, 0.846020, 0.576281, 0.850928, 0.553695, 0.609323, 0.329733, 0.631009, 0.683071, 0.635422, 0.553672, 0.885665, 0.214608, 0.669618, 0.301210, 0.786197, 0.478681, 0.709577, 0.462820, 0.877269, 0.612401, 0.756384, 0.413664, 0.766731, 0.634378, 0.596217, 0.591323)  (0.537245, 0.000000, 0.710419, 0.493245, 0.820154, 0.513282, 0.553838, 0.616479, 0.761166, 0.562952, 0.806564, 0.600367, 0.487616, 0.305646, 0.660522, 0.703907, 0.546972, 0.485786, 0.826717, 0.277796, 0.543502, 0.352365, 0.835180, 0.591608, 0.715961, 0.425931, 0.888052, 0.615570, 0.761232, 0.496694, 0.645408, 0.587061, 0.496356, 0.503256)  (0.387781, 0.000000, 0.619617, 0.626113, 0.797508, 0.452824, 0.488724, 0.671821, 0.672778, 0.555327, 0.765212, 0.651635, 0.340826, 0.276415, 0.684361, 0.718793, 0.417064, 0.384093, 0.772187, 0.311606, 0.412232, 0.382287, 0.884309, 0.719429, 0.719497, 0.376215, 0.909135, 0.657844, 0.755400, 0.575495, 0.505493, 0.563261, 0.394471, 0.404468)  (0.255044, 0.000000, 0.489415, 0.684549, 0.861228, 0.477493, 0.495171, 0.801384, 0.598406, 0.544031, 0.745044, 0.697195, 0.204589, 0.257670, 0.703795, 0.732509, 0.257728, 0.247244, 0.742477, 0.309145, 0.343565, 0.344032, 0.919161, 0.822813, 0.724739, 0.327300, 0.931445, 0.772907, 0.749772, 0.639908, 0.399421, 0.627512, 0.340221, 0.347890)  (0.157145, 0.000000, 0.400128, 0.685357, 0.939967, 0.561470, 0.566951, 0.913766, 0.550443, 0.534405, 0.714325, 0.706150, 0.110311, 0.230281, 0.692390, 0.718601, 0.124611, 0.130759, 0.707194, 0.314691, 0.328824, 0.318308, 0.938927, 0.894964, 0.706288, 0.314572, 0.951695, 0.884099, 0.723783, 0.663656, 0.310169, 0.720342, 0.337609, 0.339598)  (0.133373, 0.000000, 0.389263, 0.670347, 0.959747, 0.630335, 0.623712, 0.950364, 0.530885, 0.539485, 0.677821, 0.698918, 0.073911, 0.218097, 0.660917, 0.695642, 0.069084, 0.089012, 0.667721, 0.333714, 0.336451, 0.323615, 0.930118, 0.909445, 0.679108, 0.324819, 0.958167, 0.905567, 0.700705, 0.650116, 0.270632, 0.762286, 0.362732, 0.355581)  

7. (0.811743, 0.000000, 0.772663, 0.237413, 0.751661, 0.586104, 0.541259, 0.440490, 0.872144, 0.598750, 0.847523, 0.394431, 0.540752, 0.429236, 0.452501, 0.548812, 0.605532, 0.501889, 0.896518, 0.109470, 0.718746, 0.256307, 0.610242, 0.474531, 0.580324, 0.555352, 0.862006, 0.430883, 0.593955, 0.303019, 0.720352, 0.587280, 0.549235, 0.539880)  (0.667165, 0.000000, 0.736014, 0.378716, 0.684481, 0.516008, 0.482247, 0.464298, 0.781091, 0.589553, 0.784505, 0.462332, 0.466080, 0.396219, 0.497969, 0.572005, 0.562573, 0.484398, 0.814029, 0.197695, 0.602904, 0.334162, 0.652183, 0.547914, 0.592207, 0.510854, 0.869706, 0.406994, 0.602545, 0.373013, 0.629746, 0.536315, 0.483887, 0.476216)  (0.420283, 0.000000, 0.724908, 0.597920, 0.551268, 0.385585, 0.367542, 0.426054, 0.659202, 0.553776, 0.683744, 0.532856, 0.328453, 0.308030, 0.538824, 0.587255, 0.496190, 0.465942, 0.697378, 0.318828, 0.398263, 0.499867, 0.741067, 0.683752, 0.597473, 0.464644, 0.898288, 0.354445, 0.603945, 0.466522, 0.470278, 0.426996, 0.360435, 0.353211)  (0.073930, 0.000000, 0.923920, 0.931951, 0.852203, 0.078115, 0.574661, 0.334481, 0.662367, 0.649063, 0.761613, 0.746370, 0.780511, 0.511800, 0.296452, 0.306288, 0.702545, 0.255703, 0.316432, 0.686248, 0.291905, 0.664983, 0.955210, 0.496846, 0.753336, 0.255672, 0.978940, 0.819301, 0.310695, 0.286944, 0.316355, 0.317021, 0.431248, 0.429052)  (0.241744, 0.000000, 0.591742, 0.785308, 0.621946, 0.313928, 0.298898, 0.582483, 0.562584, 0.545577, 0.681646, 0.671742, 0.154778, 0.263002, 0.632997, 0.675600, 0.300799, 0.313979, 0.676601, 0.320208, 0.220622, 0.475437, 0.878564, 0.827925, 0.675619, 0.340965, 0.925165, 0.536543, 0.696454, 0.615824, 0.349305, 0.425581, 0.248199, 0.236030)  (0.219132, 0.000000, 0.412375, 0.767125, 0.843929, 0.414060, 0.388639, 0.830407, 0.538507, 0.554772, 0.727286, 0.757381, 0.106862, 0.311443, 0.686475, 0.744881, 0.147494, 0.177165, 0.714104, 0.258028, 0.237077, 0.297946, 0.888791, 0.839948, 0.742106, 0.255937, 0.933770, 0.760802, 0.770766, 0.687298, 0.395215, 0.583916, 0.288337, 0.269136)  (0.225512, 0.000000, 0.373952, 0.749681, 0.923597, 0.493233, 0.455170, 0.926981, 0.525925, 0.575734, 0.712501, 0.787353, 0.082971, 0.334774, 0.671468, 0.754349, 0.077747, 0.126644, 0.693547, 0.249147, 0.251401, 0.235458, 0.874022, 0.821993, 0.749136, 0.229819, 0.940133, 0.815796, 0.792132, 0.689880, 0.412686, 0.648303, 0.336623, 0.304699)  

8. (0.865364, 0.000000, 0.769890, 0.265156, 0.605592, 0.535742, 0.493573, 0.447790, 0.829988, 0.732051, 0.853590, 0.375029, 0.490359, 0.473789, 0.448405, 0.506946, 0.658907, 0.446889, 0.849195, 0.120919, 0.779003, 0.205111, 0.533056, 0.504205, 0.524848, 0.541941, 0.901148, 0.223388, 0.503321, 0.223935, 0.599288, 0.528760, 0.506508, 0.500460)  (0.697383, 0.000000, 0.619725, 0.456246, 0.519040, 0.486298, 0.469972, 0.469493, 0.613345, 0.582138, 0.803925, 0.408120, 0.461163, 0.478963, 0.487518, 0.508591, 0.579393, 0.504093, 0.621324, 0.369095, 0.523623, 0.384406, 0.478694, 0.729163, 0.333354, 0.598768, 0.770891, 0.426131, 0.433436, 0.196490, 0.522300, 0.470784, 0.437026, 0.300581)  (0.192277, 0.000000, 0.632566, 0.573940, 0.445746, 0.415880, 0.404855, 0.423143, 0.551747, 0.533826, 0.555501, 0.500331, 0.273435, 0.282537, 0.499806, 0.513027, 0.626708, 0.577318, 0.558096, 0.439024, 0.430426, 0.545497, 0.485502, 0.718899, 0.517751, 0.494308, 0.950493, 0.092919, 0.395961, 0.350543, 0.556562, 0.541730, 0.405361, 0.403891)  (0.129429, 0.000000, 0.698403, 0.691734, 0.363591, 0.320095, 0.315773, 0.347590, 0.528555, 0.520952, 0.533754, 0.520135, 0.256188, 0.270813, 0.507598, 0.520974, 0.524590, 0.513870, 0.535142, 0.460417, 0.309280, 0.649817, 0.660227, 0.736737, 0.524514, 0.480682, 0.958256, 0.098737, 0.484471, 0.456285, 0.381900, 0.372156, 0.313601, 0.310413)  (0.272915, 0.000000, 0.701459, 0.783178, 0.451202, 0.292995, 0.256331, 0.436303, 0.538687, 0.551174, 0.592016, 0.611166, 0.177688, 0.288004, 0.536158, 0.596830, 0.380907, 0.407208, 0.581576, 0.380477, 0.216848, 0.582200, 0.792324, 0.760217, 0.601437, 0.395003, 0.910959, 0.300972, 0.621641, 0.546216, 0.348018, 0.331503, 0.264204, 0.243077)  (0.203870, 0.000000, 0.276514, 0.886139, 0.386895, 0.211849, 0.418581, 0.629586, 0.274687, 0.800157, 0.821255, 0.394753, 0.069574, 0.211899, 0.294335, 0.850131, 0.339445, 0.380119, 0.321748, 0.133376, 0.111552, 0.644177, 0.646911, 0.600094, 0.854028, 0.125804, 0.941983, 0.780460, 0.885576, 0.322663, 0.741935, 0.736168, 0.424325, 0.398140)  (0.437408, 0.000000, 0.489340, 0.770219, 0.872955, 0.499733, 0.409896, 0.901162, 0.516674, 0.664534, 0.641494, 0.839618, 0.106524, 0.477811, 0.546614, 0.744811, 0.093067, 0.212167, 0.597299, 0.215094, 0.220905, 0.183367, 0.755736, 0.627087, 0.753850, 0.169716, 0.894404, 0.637337, 0.845578, 0.631778, 0.579884, 0.560873, 0.430706, 0.355763)  

9. (0.860231, 0.000000, 0.759086, 0.293931, 0.534111, 0.522705, 0.496724, 0.484470, 0.795372, 0.788215, 0.834300, 0.389287, 0.484378, 0.479568, 0.482721, 0.492881, 0.694689, 0.442994, 0.819708, 0.159282, 0.801433, 0.199010, 0.501433, 0.499204, 0.524599, 0.520745, 0.917498, 0.148018, 0.472759, 0.193758, 0.558516, 0.527611, 0.501610, 0.501897)  (0.387619, 0.000000, 0.616800, 0.450767, 0.489951, 0.487226, 0.494461, 0.497388, 0.607220, 0.605284, 0.607029, 0.464971, 0.350091, 0.345769, 0.506508, 0.487834, 0.690228, 0.573990, 0.623124, 0.379091, 0.582968, 0.421723, 0.394486, 0.633357, 0.512535, 0.504766, 0.929251, 0.091253, 0.364612, 0.260396, 0.642282, 0.631474, 0.475955, 0.489195)  (0.077408, 0.000000, 0.527924, 0.508967, 0.486889, 0.486205, 0.493957, 0.496720, 0.510695, 0.509489, 0.508313, 0.497887, 0.237150, 0.233877, 0.503824, 0.496258, 0.753756, 0.684391, 0.514343, 0.488172, 0.496393, 0.509452, 0.268783, 0.756461, 0.502920, 0.498881, 0.977188, 0.024634, 0.250923, 0.236897, 0.744693, 0.742385, 0.485750, 0.491199)  (0.071681, 0.000000, 0.405164, 0.659522, 0.473062, 0.483089, 0.488050, 0.496645, 0.365951, 0.629159, 0.635197, 0.635934, 0.427045, 0.428442, 0.494735, 0.498086, 0.658061, 0.386317, 0.381771, 0.617326, 0.614777, 0.648465, 0.494926, 0.556139, 0.381026, 0.356234, 0.962160, 0.029244, 0.599279, 0.587653, 0.397923, 0.642130, 0.476449, 0.479070)  (0.260429, 0.000000, 0.613509, 0.613640, 0.467946, 0.492764, 0.464376, 0.554557, 0.617326, 0.649681, 0.658857, 0.704744, 0.326745, 0.406977, 0.445096, 0.526528, 0.345014, 0.289675, 0.410639, 0.264614, 0.428171, 0.469714, 0.596136, 0.555290, 0.447845, 0.260725, 0.566255, 0.150323, 0.429230, 0.634989, 0.664821, 0.410446, 0.445578, 0.427663)  (0.630638, 0.000000, 0.678316, 0.731603, 0.723142, 0.560040, 0.437399, 0.779535, 0.507736, 0.701796, 0.525356, 0.780072, 0.166354, 0.533747, 0.384422, 0.649226, 0.182597, 0.335183, 0.481205, 0.263362, 0.269218, 0.263455, 0.644893, 0.467598, 0.686586, 0.215303, 0.817524, 0.406599, 0.789923, 0.521761, 0.654692, 0.472682, 0.525515, 0.436700)  (0.808672, 0.000000, 0.734657, 0.832239, 0.752444, 0.414746, 0.664333, 0.937494, 0.651692, 0.744722, 0.373287, 0.914954, 0.246940, 0.681349, 0.391920, 0.626396, 0.145256, 0.199325, 0.467604, 0.312199, 0.390097, 0.194526, 0.398084, 0.589540, 0.780445, 0.087084, 0.899437, 0.438860, 0.916925, 0.680161, 0.694618, 0.339886, 0.751006, 0.671709)  

10. (0.936914, 0.000000, 0.646911, 0.411036, 0.470892, 0.598509, 0.555237, 0.513571, 0.726109, 0.663597, 0.708345, 0.410255, 0.542695, 0.490767, 0.568726, 0.456011, 0.641178, 0.518930, 0.766499, 0.327581, 0.723719, 0.349007, 0.438285, 0.406038, 0.655617, 0.580423, 0.822045, 0.256578, 0.483176, 0.317465, 0.563519, 0.597102, 0.551894, 0.508334)  (0.672571, 0.000000, 0.602592, 0.473722, 0.419782, 0.491098, 0.588849, 0.573537, 0.602966, 0.571015, 0.527048, 0.446167, 0.472008, 0.403104, 0.599268, 0.409292, 0.613950, 0.542299, 0.676936, 0.428860, 0.583632, 0.505194, 0.452240, 0.461521, 0.572080, 0.531065, 0.802751, 0.207124, 0.427671, 0.324322, 0.626388, 0.646132, 0.472389, 0.537919)  (0.431648, 0.000000, 0.550508, 0.505552, 0.430124, 0.458576, 0.615278, 0.603435, 0.480631, 0.464156, 0.454146, 0.476959, 0.425315, 0.325005, 0.569968, 0.428304, 0.632215, 0.588767, 0.534624, 0.526756, 0.544592, 0.608950, 0.450962, 0.521037, 0.514166, 0.498748, 0.861076, 0.109304, 0.365905, 0.317776, 0.678125, 0.682869, 0.499128, 0.578574)  (0.488164, 0.000000, 0.561714, 0.528250, 0.413327, 0.530869, 0.679504, 0.693182, 0.371895, 0.374004, 0.469443, 0.506115, 0.477992, 0.367145, 0.477427, 0.448988, 0.474230, 0.470609, 0.497480, 0.521533, 0.621371, 0.582127, 0.585665, 0.410885, 0.568915, 0.429789, 0.774824, 0.107863, 0.472097, 0.422957, 0.632552, 0.515931, 0.565948, 0.607689)  (0.333914, 0.000000, 0.584652, 0.554129, 0.256228, 0.809574, 0.811597, 0.878331, 0.201954, 0.255451, 0.483809, 0.562318, 0.176146, 0.229792, 0.180879, 0.428845, 0.156084, 0.197613, 0.737911, 0.200917, 0.757359, 0.212588, 0.549742, 0.432797, 0.817132, 0.157116, 0.349786, 0.108875, 0.563032, 0.478290, 0.836428, 0.222697, 0.547893, 0.533922)  (0.791778, 0.000000, 0.792615, 0.682280, 0.697856, 0.743453, 0.594062, 0.877205, 0.443863, 0.753207, 0.405505, 0.799344, 0.177693, 0.608858, 0.204261, 0.589156, 0.143854, 0.358862, 0.376537, 0.264935, 0.369834, 0.202123, 0.529558, 0.275543, 0.681149, 0.171778, 0.709488, 0.271339, 0.781285, 0.434845, 0.790831, 0.460852, 0.679643, 0.572915)  (0.955445, 0.000000, 0.913736, 0.723615, 0.772425, 0.869437, 0.547387, 0.966847, 0.356695, 0.930625, 0.208125, 0.819418, 0.066581, 0.622230, 0.091258, 0.457848, 0.135110, 0.266407, 0.335738, 0.137123, 0.496242, 0.082737, 0.706336, 0.210700, 0.820904, 0.270264, 0.871159, 0.464383, 0.819623, 0.627158, 0.711589, 0.733087, 0.582295, 0.773505)  

11. (0.995871, 0.000000, 0.349421, 0.338510, 0.260158, 0.807921, 0.761086, 0.622903, 0.584950, 0.321694, 0.369070, 0.273224, 0.755359, 0.696439, 0.756582, 0.274973, 0.358696, 0.761346, 0.755484, 0.696180, 0.776365, 0.316587, 0.221758, 0.206523, 0.648333, 0.784278, 0.809471, 0.238729, 0.301363, 0.304651, 0.337222, 0.783275, 0.765058, 0.557399)  (0.945399, 0.000000, 0.562124, 0.541860, 0.331670, 0.507748, 0.673315, 0.643995, 0.569531, 0.484970, 0.416814, 0.428939, 0.569563, 0.424553, 0.708679, 0.323993, 0.553685, 0.562056, 0.714214, 0.545023, 0.551518, 0.634421, 0.469078, 0.315382, 0.681914, 0.582064, 0.672892, 0.369849, 0.464899, 0.405356, 0.628931, 0.694999, 0.478596, 0.574086)  (0.907356, 0.000000, 0.552403, 0.517004, 0.307003, 0.393205, 0.838912, 0.786324, 0.385262, 0.325779, 0.316057, 0.434252, 0.661015, 0.360823, 0.702071, 0.296640, 0.518975, 0.513047, 0.542228, 0.645933, 0.607197, 0.836979, 0.671719, 0.207907, 0.537092, 0.503606, 0.708244, 0.209217, 0.456032, 0.378312, 0.669480, 0.695105, 0.525010, 0.743528)  (0.934753, 0.000000, 0.550974, 0.521252, 0.436681, 0.491413, 0.878654, 0.882568, 0.205951, 0.201124, 0.434544, 0.497079, 0.780441, 0.422912, 0.545491, 0.433648, 0.481850, 0.489879, 0.266422, 0.781194, 0.786504, 0.846376, 0.812694, 0.131357, 0.533423, 0.470866, 0.840147, 0.114332, 0.506744, 0.448150, 0.589536, 0.561015, 0.773906, 0.842435)  (0.909761, 0.000000, 0.630262, 0.566645, 0.532154, 0.606773, 0.643335, 0.734316, 0.253948, 0.326203, 0.453283, 0.596798, 0.639248, 0.337855, 0.398784, 0.508080, 0.204092, 0.275338, 0.237099, 0.323413, 0.723452, 0.315679, 0.474393, 0.149619, 0.751937, 0.550445, 0.463498, 0.268811, 0.763771, 0.284106, 0.630669, 0.664241, 0.637735, 0.617478)  (0.997481, 0.000000, 0.932263, 0.686127, 0.880639, 0.776807, 0.710142, 0.876636, 0.586000, 0.942527, 0.453337, 0.948855, 0.286606, 0.884424, 0.198630, 0.763669, 0.135347, 0.682724, 0.106239, 0.555460, 0.149050, 0.400191, 0.192258, 0.319162, 0.257220, 0.224270, 0.378410, 0.196565, 0.477930, 0.220317, 0.588167, 0.216900, 0.607284, 0.259979)  (0.973225, 0.000000, 0.946800, 0.806117, 0.869190, 0.888815, 0.725570, 0.958704, 0.432422, 0.963979, 0.229883, 0.931393, 0.093468, 0.831665, 0.062339, 0.689437, 0.061771, 0.332855, 0.135134, 0.264254, 0.192019, 0.085227, 0.394817, 0.074729, 0.762831, 0.078449, 0.871620, 0.146377, 0.921853, 0.245051, 0.912565, 0.460280, 0.876480, 0.670637)  

12. (0.999902, 0.000000, 0.153561, 0.501567, 0.567848, 0.542594, 0.236102, 0.472087, 0.352044, 0.808357, 0.339706, 0.670448, 0.347345, 0.594879, 0.338979, 0.504124, 0.307609, 0.353800, 0.363464, 0.424162, 0.320242, 0.188966, 0.717686, 0.332213, 0.306961, 0.422320, 0.827236, 0.566808, 0.266008, 0.522506, 0.520865, 0.480299, 0.457763, 0.402952)  (0.995996, 0.000000, 0.583126, 0.543750, 0.301118, 0.351374, 0.378426, 0.736171, 0.521776, 0.489149, 0.316891, 0.623891, 0.661433, 0.621325, 0.715178, 0.280169, 0.520814, 0.524694, 0.589287, 0.572032, 0.352295, 0.400440, 0.359248, 0.590311, 0.745520, 0.588013, 0.743077, 0.360301, 0.505348, 0.471514, 0.394777, 0.405938, 0.336780, 0.678856)  (0.983689, 0.000000, 0.650028, 0.567058, 0.327854, 0.443001, 0.697187, 0.761299, 0.472950, 0.418854, 0.344851, 0.454114, 0.581763, 0.396174, 0.683258, 0.311284, 0.528441, 0.522216, 0.637420, 0.640577, 0.522947, 0.734053, 0.598582, 0.267315, 0.620914, 0.497779, 0.690007, 0.360634, 0.508602, 0.390917, 0.663224, 0.673897, 0.486457, 0.671047)  (0.976757, 0.000000, 0.657212, 0.573480, 0.431056, 0.543823, 0.707923, 0.782030, 0.392980, 0.404515, 0.420707, 0.529017, 0.616143, 0.460426, 0.548653, 0.430661, 0.482103, 0.499409, 0.430257, 0.654692, 0.595317, 0.695101, 0.656125, 0.210311, 0.596553, 0.430765, 0.770405, 0.237613, 0.581028, 0.417055, 0.639859, 0.600747, 0.662076, 0.726407)  (0.953587, 0.000000, 0.781890, 0.639539, 0.566155, 0.707847, 0.582525, 0.771547, 0.468172, 0.638414, 0.437482, 0.680946, 0.414421, 0.576963, 0.356596, 0.540092, 0.362142, 0.464467, 0.358894, 0.487600, 0.455752, 0.433155, 0.548463, 0.208663, 0.647846, 0.287838, 0.794650, 0.222299, 0.739964, 0.401437, 0.710920, 0.554387, 0.735818, 0.670436)  (0.945419, 0.000000, 0.899135, 0.690377, 0.707280, 0.817469, 0.551178, 0.849856, 0.504050, 0.871152, 0.375861, 0.833999, 0.217416, 0.688364, 0.177802, 0.593294, 0.208147, 0.433548, 0.279086, 0.326483, 0.322736, 0.211167, 0.463160, 0.163980, 0.672029, 0.170505, 0.797519, 0.217165, 0.849237, 0.371589, 0.798605, 0.534283, 0.777132, 0.648464)  (0.930902, 0.000000, 0.922249, 0.690251, 0.721924, 0.853348, 0.561050, 0.890835, 0.492517, 0.931800, 0.340357, 0.880620, 0.157669, 0.705101, 0.114109, 0.582856, 0.153077, 0.414429, 0.240903, 0.263841, 0.293506, 0.131084, 0.450090, 0.108890, 0.693572, 0.123530, 0.833255, 0.184445, 0.905540, 0.350579, 0.848504, 0.543314, 0.815274, 0.680431)  

13. (0.998535, 0.000000, 0.800211, 0.553186, 0.527890, 0.687558, 0.329613, 0.613903, 0.642702, 0.464887, 0.630519, 0.422583, 0.431502, 0.438035, 0.457185, 0.564106, 0.644285, 0.596450, 0.677182, 0.690560, 0.430874, 0.557410, 0.553504, 0.375706, 0.766729, 0.392168, 0.801712, 0.535808, 0.687741, 0.522918, 0.506331, 0.591619, 0.517486, 0.590142)  (0.980633, 0.000000, 0.820115, 0.611562, 0.461980, 0.634782, 0.362541, 0.677818, 0.601999, 0.511568, 0.552432, 0.479287, 0.453570, 0.453254, 0.523729, 0.478849, 0.616086, 0.578610, 0.690462, 0.701833, 0.442695, 0.537896, 0.512096, 0.383297, 0.785423, 0.451476, 0.813441, 0.537790, 0.645198, 0.470124, 0.549859, 0.589600, 0.521001, 0.577807)  (0.963194, 0.000000, 0.815657, 0.621182, 0.426992, 0.655615, 0.403653, 0.665474, 0.598503, 0.547143, 0.522827, 0.519828, 0.449711, 0.459126, 0.518850, 0.474194, 0.586673, 0.556307, 0.650173, 0.640060, 0.430215, 0.532222, 0.499382, 0.340373, 0.756859, 0.408843, 0.795786, 0.429167, 0.675125, 0.431956, 0.594527, 0.607778, 0.550868, 0.601548)  (0.934680, 0.000000, 0.836806, 0.632996, 0.447269, 0.746793, 0.404392, 0.643576, 0.599222, 0.621316, 0.535666, 0.600655, 0.407447, 0.498276, 0.428735, 0.531650, 0.534677, 0.531946, 0.548009, 0.550319, 0.404795, 0.460109, 0.476122, 0.284282, 0.738499, 0.316768, 0.806846, 0.290676, 0.763322, 0.403410, 0.630183, 0.598513, 0.634286, 0.627906)  (0.900654, 0.000000, 0.886933, 0.652315, 0.500729, 0.833357, 0.394480, 0.677059, 0.599724, 0.739926, 0.524864, 0.707584, 0.317800, 0.553727, 0.311313, 0.571720, 0.452142, 0.510050, 0.456759, 0.449737, 0.350876, 0.332637, 0.434549, 0.228081, 0.746102, 0.230427, 0.835162, 0.207192, 0.853407, 0.370684, 0.675493, 0.582335, 0.704227, 0.644386)  (0.870150, 0.000000, 0.920682, 0.654142, 0.549313, 0.871188, 0.420861, 0.752479, 0.584669, 0.841219, 0.482298, 0.797482, 0.237758, 0.593527, 0.219120, 0.566376, 0.366022, 0.493704, 0.391402, 0.361210, 0.306485, 0.227038, 0.404433, 0.171960, 0.746851, 0.184122, 0.852414, 0.165523, 0.900630, 0.337298, 0.718291, 0.578063, 0.737022, 0.667243)  (0.825765, 0.000000, 0.932848, 0.634772, 0.552098, 0.881918, 0.440580, 0.808735, 0.577499, 0.902583, 0.461527, 0.856536, 0.197007, 0.598015, 0.171268, 0.534647, 0.330187, 0.495992, 0.368093, 0.302320, 0.283108, 0.164646, 0.373750, 0.137825, 0.744444, 0.181936, 0.860982, 0.133863, 0.914778, 0.303705, 0.723385, 0.584958, 0.734587, 0.689322)  

